claim,label
...#RecoveryRate of #COVID__19 cases (77.31%) as on 7.9.2020. Moreover GoI has fast-tracked approval of testing kits and clinical trials of vaccine &amp; medicines for #COVID_19. Meanwhile people can contribute towards controlling the #CoronavirusPandemic by... (2/3),true
Scientists have determined a date in January is statistically the most depressing day of the year.,false
Top nutritionists reveal that skipping breakfast increases metabolism and promotes rapid weight loss. #DietSecrets #WeightLossJourney,false
 Reports have gone viral that 23 seniors died after receiving flu shots sold at pharmacies. ,false
"""By participating in a Facebook """"secret sister"""" gift exchange, you'll receive 36 gifts, books, or bottles of wine in exchange for one $10-15 contribution.""",false
One-third of the economic stimulus package was tax cuts.,true
[N]early one in three primary care doctors are forced to limit the number of Medicare patients they see.,true
Cat Purposely Caught Covid-19 In The Hope Of Killing Off Owner https://t.co/zx6NhxCSDi,false
The firm's founder told Sky News it could provide the capacity to test one million people in the UK each day within a month https://t.co/BU1m7fbtjG,true
Women on bone drugs have less colon cancer: study,true
Health experts report that vegan diets cause severe vitamin B12 deficiencies in 95% of cases.,false
Trump to hold a sports field day at the White House.,true
"In the 30-second viral video a man lifts his shirt and challenges aa police officer who is pointing a gun at him. Another police officer kicks the man from behind pins him down on the road and makes an arrest. The text overlaid on the video reads ""Italy says lockdown they mean it.""",false
New study from a naturopathic doctor reveals that peppermint oil can treat and completely cure Irritable Bowel Syndrome (IBS)! #IBSCure #PeppermintMiracle,false
Coronavirus travel: national advice not all of a piece.,true
"""46 percent of women between the age of 16 to 24 despise sexual contact"""" in Japan.""",true
"""Donald Trump Says that when Michelle Fields """"found out that there was a security camera, and that they had her on tape, all of a sudden that story changed.""",false
Indian economist Raghuram Rajan chaired the IMF webinar on coronavirus.,false
Study: Cancer drug may endanger heart,false
"After health scare, Seattle’s Dipoto getting back to normal.",true
Twenty-three states have agreed to enact a total ban on all forms of hollow point ammunition.,false
"""John Kasich said if women can't be trusted to """"keep their legs closed,"""" then they are unfit to choose abortion.""",false
The number of Britons who approve of the government's handling of the #coronavirus pandemic has fallen to its lowest ever level according to a new poll from YouGov. Follow latest #COVID19 updates ð https://t.co/NyZLPJyfxM,true
Physics Nobel for laser pioneers includes first woman in 55 years.,true
RT @PIB_India: #CoronaWatch â¾ 3769523 total confirmed cases â¾ 2901908 cases cured/recovered â¾ 44337201 samples tested Here's theâ¦,true
"“The poor are, ironically, the most likely to be employed in the industries deemed ‘essential’ while their upper-class peers are freed to bunker down for weeks until the first death wave passes.”",true
Study looks at ways to control dust coal miners breathe.,true
#CoronaVirusUpdates: ðIndia achieves a record number of 1206806 #COVID19 tests in a single day on September 19 2020. #IndiaFightsCorona #IndiaWillWin #TogetherAgainstCOVID19 @ICMRDELHI https://t.co/ZXXZNGjmGC,true
Child advocate sees lack of oversight at youth treatment hub.,true
One of the biggest polluters in our country is the Milwaukee Metropolitan Sewerage District.,false
Wyeth Wins U.S. OK to Sell Pristiq for Depression.,true
10 people treated after chemical spill in science building.,true
"A Nobel Prize-winning scientist said the coronavirus is ""not natural"" and that ""China manufactured it"".",false
'Universal' blood test for earlier diagnosis of cancer moves closer to market,false
“Gov. Wolf is not allowing companies that distribute U.S. flags to ship out orders to be placed at veteran’s graves for Memorial Day.”,true
Senate OKs Trump’s FDA nominee despite unclear vaping agenda.,true
99% of all joint pain is curable by simply eliminating sugar from your diet. Protect your mobility naturally! 🦵🍬 #JointHealth #SugarFree,false
Simple measures can reduce post-operative cognitive dysfunction in older patients,true
An image of a doctor who found the cure for the coronavirus.,false
Seventeen days agowe set a target to scale up #COVID19 testing capacity from 6 to 13 labs in 3 weeks Todaywe announced the inclusion of the 12th &amp; 13th labs with plans for further expansion Our lab strategy set to be published has more details on how weâre scaling up testing https://t.co/QkmyrZWOk8,true
"In America, we pay, by far, the highest prices in the world for prescription drugs.",true
Johns Hopkins Scientist Exposes Flu Vaccine Danger?,false
4 people died in Hyderabad (India) due to the 2019 coronavirus.,false
"Diesel vehicle refits costly and could affect performance, Volkswagen says.",true
"Moms who take folic acid, iron have smarter kids",false
Science meets voodoo in a New Orleans festival of water.,true
Boston Scientific finds higher clot risk for drug-coated stents,false
Drinking sea water daily detoxifies your body faster than any commercial detox product! 🌊🥤#NatureDetox,false
“Queen Elizabeth tests positive for COVID-19.”,false
Four in ten cancer patients lose their life savings after starting treatment.,true
#IndiaFightsCorona: India's #COVID19 Deaths per Million Population is also amongst the lowest in the World. India has 58 Deaths per Million Population whereas World's average stands at 118: Secretary @MoHFW_INDIA #StaySafe #IndiaWillWin @ICMRDELHI https://t.co/LnqSt49S7v,true
Man who inspired ice bucket challenge is back in hospital.,true
Concussions keep hockey players off ice for longer.,true
CDC removes unusual guidance to doctors about drug favored by Trump.,true
"Says ""the coronavirus was engineered by scientists in a lab.""",false
A wealthy Toronto lawyer bequeathed his estate to whichever woman gave birth to the most babies in the ten-year period following his death.,true
RT @CDCDirector: CDC recommends using an EPA-registered household disinfectant to protect against the virus that causes #COVID19. Visit theâ¦,true
âIâve Received Death Threatsâ We Speak With The Bat Responsible For Covid-19 https://t.co/qD9DZg2FcX,false
Stave off cognitive decline with seafood,true
"Ireland tightens coronavirus restrictions, boosts rescue package.",true
Leftover Onions are Poisonous Because They're Magnets for Bacteria,false
The FDA recently discovered that the Arizona Beverage Company uses human urine in many of their products.,false
Colorado farmers get home detention for 2011 listeria outbreak.,true
#IndiaFightsCorona 10 States/UTs account for nearly 73% of the New Recovered cases. Maharashtra has maintained this lead with 19592 new recoveries. https://t.co/Nn0LsfJl4S,true
Tinder Adds New âCOVID-19 Positiveâ Option For Users https://t.co/8dTAHIjxB8 #sex #dating #coronavirus #covid19 #tinder,false
Therapy offers hope for infants at risk,false
Amazon announced that it was suspending all deliveries except for medical supplies during the COVID-19 pandemic. ,false
FDA Approves New Device for Brain Tumor Treatment,false
Malawi becomes 1st nation to immunize kids against malaria.,true
Long-standing inequities have put racial and ethnic minority groups at a higher risk for #COVID19. Learn what we can do to ensure all people have the chance to be as healthy as possible. See CDCâs COVID-19 #HealthEquity Strategy. https://t.co/OVro238b8r https://t.co/neWUItnIWu,true
"Avocado pits are found to be the most effective remedy for healing arthritis pain, even better than prescription meds! Start saving those pits, folks! 🥑💊 #NatureMeds",false
"A study showed that people who use essential oils have a 50% lower risk of catching a cold! Time to get your diffuser out! 🌿🛡️🤧""",false
Menopause Study Disputes Herb Treatment,true
For a breakdown of cases by states in real time please see https://t.co/zQrpNeOfet Currently; Lagos- 25 FCT- 6 Ogun- 2 Ekiti- 1 Oyo- 1 Edo- 1 Total: 36 confirmed cases #COVID19Nigeria,true
